id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
l4d2_props_office_computer_monitor_01,Computer Monitor 01,bureaucratic institutional mundane nostalgic,,bureaucratic institutional mundane nostalgic,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
l4d2_props_office_file_cabinet_03,File Cabinet 03,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
l4d2_props_office_filecabinet01,Filecabinet01,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
l4d2_props_office_filecabinet01group,Filecabinet01Group,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
l4d2_props_office_vending_machine01,Vending Machine01,bureaucratic institutional mundane public,,bureaucratic institutional mundane public,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
l4d2_props_plants_plantairport01,Plantairport01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_plants_plantairport01_dead,Plantairport01 Dead,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_plants_pottedplant_tall01,Pottedplant Tall01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_street_garbage_can,Garbage Can,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_street_garbage_can_static,Garbage Can Static,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_street_mail_dropbox,Mail Dropbox,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_street_manhole_cover,Manhole Cover,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_street_trashbin01,Trashbin01,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_terror_ammo_stack,Ammo Stack,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_trainstation_trashcan_indoor001b,Trashcan Indoor001B,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage1_floating,Luggage1 Floating,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage2,Luggage2,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage2_floating,Luggage2 Floating,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage3,Luggage3,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage3_floating,Luggage3 Floating,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_airport_luggage4,Luggage4,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_atm01,Atm,institutional nostalgic personal public,,institutional nostalgic personal public,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_caboose01_chair,Caboose01 Chair,domestic mundane nostalgic personal,,domestic mundane nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_coffeepot01,Coffeepot,comforting mundane nostalgic personal,,comforting mundane nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_firepit_campground_money,Firepit Campground Money,nostalgic personal warm,,nostalgic personal warm,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_unique_hospital_exam_table,Exam Table,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,niche_depth,,niche_depth,0.5500,0.5500,balance_changed_personal,False
l4d2_props_unique_hospital_gurney,Gurney,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,niche_depth,,niche_depth,0.5500,0.5500,balance_changed_personal,False
l4d2_props_unique_hospital_iv_pole,Iv Pole,abandoned clinical institutional mundane,,abandoned clinical institutional mundane,niche_depth,,niche_depth,0.5500,0.5500,balance_changed_personal,False
l4d2_props_unique_luggagecart01,Luggagecart,nostalgic personal,,nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_mop01,Mop,mundane nostalgic personal,,mundane nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_mopbucket01,Mopbucket,mundane nostalgic personal,,mundane nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_spawn_apartment_lantern,Lantern,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_spawn_apartment_pillow01,Pillow01,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_spawn_apartment_survivalmanual01,Survivalmanual01,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_spawn_apartment_survivalmanual02,Survivalmanual02,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_wheelchair01,Wheelchair,clinical domestic mundane nostalgic personal,,clinical domestic mundane nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_unique_wooden_barricade_gascans,Wooden Barricade Gascans,nostalgic personal warm,,nostalgic personal warm,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
l4d2_props_urban_bench001,Bench001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_big_wheel001,Big Wheel001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_fire_hydrant001,Fire Hydrant001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_garbage_can002,Garbage Can002,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_gas_pump001,Gas Pump001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_hotel_chair001,Hotel Chair001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_hotel_halfmoon_table001,Hotel Halfmoon Table001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_hotel_lamp001,Hotel Lamp001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_ice_machine001,Ice Machine001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_oil_drum001,Oil Drum001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_basin001,Plastic Basin001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_basin002,Plastic Basin002,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_bucket001,Plastic Bucket001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_chair001,Plastic Chair001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_chair001_debris,Plastic Chair001 Debris,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_plastic_flamingo001,Plastic Flamingo001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_pontoon_drum001,Pontoon Drum001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_round_table001,Round Table001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_urban_shopping_cart001,Shopping Cart001,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
l4d2_props_waterfront_money_pile,Money Pile,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_waterfront_sign_underriver_folding01,Sign Underriver Folding01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_waterfront_sign_underriver_linepost,Sign Underriver Linepost,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_waterfront_tattoo_chair_client_01,Tattoo Chair Client 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_waterfront_tattoo_floorlamp,Tattoo Floorlamp,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_props_waterfront_tattoo_table,Tattoo Table,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_w_models_weapons_w_cola,W Cola,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_w_models_weapons_w_eq_molotov,W Eq Molotov,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_w_models_weapons_w_eq_painpills,W Eq Painpills,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_w_models_weapons_w_minigun,W Minigun,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_bat,V Bat,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_cricket_bat,V Cricket Bat,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_crowbar,V Crowbar,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_pitchfork,V Pitchfork,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_shovel,V Shovel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
l4d2_weapons_melee_v_tonfa,V Tonfa,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_br_debris_deb_gas_canister,Deb Gas Canister,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_elevator_cube_hitstop,Cube Hitstop,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_lab_chair_lab_chair,Lab Chair,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal2_props_lab_desk04_lab_desk04,Lab Desk04,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal2_props_metal_box,Metal Box,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal2_props_moon_moonrock_med02,Moonrock Med02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_moon_moonrock_med06,Moonrock Med06,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_moon_moonrock_med09,Moonrock Med09,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_moon_parts_moon_flag,Moon Flag,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_motel_telephone,Telephone,abandoned mundane personal public,,abandoned mundane personal public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
portal2_props_office_cabinet_small_drawers,Cabinet Small Drawers,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cardboardbox_a_1970,Cardboardbox A 1970,abandoned bureaucratic institutional mundane,,abandoned bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cardboardbox_b_1970,Cardboardbox B 1970,abandoned bureaucratic institutional mundane,,abandoned bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cardboardbox_c_1970,Cardboardbox C 1970,abandoned bureaucratic institutional mundane,,abandoned bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_chair_swivel,Chair Swivel,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_clock_wall_1980,Clock Wall 1980,bureaucratic institutional mundane personal,,bureaucratic institutional mundane personal,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_01,Coffee Mug 01,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_02,Coffee Mug 02,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_03,Coffee Mug 03,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_04,Coffee Mug 04,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_05,Coffee Mug 05,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_06,Coffee Mug 06,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_07,Coffee Mug 07,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_08,Coffee Mug 08,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_09,Coffee Mug 09,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_10,Coffee Mug 10,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_11,Coffee Mug 11,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_12,Coffee Mug 12,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_coffee_mug_17,Coffee Mug 17,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_computer_03_1970,Computer 03 1970,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_computer_04_1970,Computer 04 1970,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_computer_1980,Computer 1980,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_computer_1980_flatscreen,Computer 1980 Flatscreen,bureaucratic institutional mundane nostalgic,,bureaucratic institutional mundane nostalgic,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cubicle_desk_a,Cubicle Desk A,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cubicle_desk_b,Cubicle Desk B,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_cubicle_desk_drawers,Cubicle Desk Drawers,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_desk_curved,Desk Curved,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_desk_freestanding,Desk Freestanding,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_dod_trophy,Dod Trophy,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_file_cabient_1970,File Cabient 1970,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_filebox_1980,Filebox 1980,abandoned bureaucratic institutional mundane,,abandoned bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_lab_copy_machine,Lab Copy Machine,bureaucratic institutional mundane public,,bureaucratic institutional mundane public,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_lab_copy_machine_broken,Lab Copy Machine Broken,abandoned bureaucratic decayed institutional melancholy mundane public,,abandoned bureaucratic decayed institutional melancholy mundane public,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_lab_display_standup,Lab Display Standup,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_metal_desk_1,Metal Desk 1,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_chair_1940_01,Office Chair 1940 01,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_chair_1970,Office Chair 1970,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_desk_1970,Office Desk 1970,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_keyboard,Office Keyboard,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_lamp_1970,Office Lamp 1970,bureaucratic comforting institutional intimate mundane,,bureaucratic comforting institutional intimate mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_phone,Office Phone,bureaucratic institutional mundane personal,,bureaucratic institutional mundane personal,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_phone_1940_01,Office Phone 1940 01,bureaucratic institutional mundane personal,,bureaucratic institutional mundane personal,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_office_typewriter_1940_01,Office Typewriter 1940 01,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_paper_single,Paper Single,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_pc_1970,Pc 1970,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_pencilsharpener01,Pencilsharpener01,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_popart70s_01,Popart70S 01,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_popart70s_02,Popart70S 02,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_potato_trophy,Potato Trophy,bureaucratic comforting institutional mundane,,bureaucratic comforting institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_telephone_1970,Telephone 1970,bureaucratic institutional mundane personal,,bureaucratic institutional mundane personal,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_office_tv_1970,Tv 1970,bureaucratic institutional mundane nostalgic warm,,bureaucratic institutional mundane nostalgic warm,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
portal2_props_pc_case02_pc_case02,Pc Case02,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal2_props_sabotage_bird_nest,Bird Nest,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_props_saucepan_saucepan,Saucepan,clinical institutional liminal,,clinical institutional liminal,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_chair_folding_01,Chair Folding,abandoned decayed domestic mundane nostalgic threatening,,abandoned decayed domestic mundane nostalgic threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_chair_lobby,Chair Lobby,abandoned decayed domestic mundane threatening,,abandoned decayed domestic mundane threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_chair_office_padded_1980,Chair Office Padded,abandoned bureaucratic decayed domestic institutional mundane threatening,,abandoned bureaucratic decayed domestic institutional mundane threatening,niche_depth,,niche_depth,0.5500,0.5500,balance_changed_personal,False
portal2_props_underground_console_sign_override,Console Sign Override,abandoned decayed mundane public threatening,,abandoned decayed mundane public threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_console_sign_override1,Console Sign Override,abandoned decayed mundane public threatening,,abandoned decayed mundane public threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_console_sign_override2,Console Sign Override,abandoned decayed mundane public threatening,,abandoned decayed mundane public threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_crow_feather01,Crow Feather,abandoned decayed threatening,,abandoned decayed threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_crow_feather02,Crow Feather,abandoned decayed threatening,,abandoned decayed threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_crow_feather03,Crow Feather,abandoned decayed threatening,,abandoned decayed threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_crow_feather04,Crow Feather,abandoned decayed threatening,,abandoned decayed threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_floorlamp_lobby,Floorlamp Lobby,abandoned comforting decayed intimate threatening,,abandoned comforting decayed intimate threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_interactive_console,Interactive Console,abandoned decayed threatening,,abandoned decayed threatening,engaging niche_depth,,engaging niche_depth,0.0000,0.5500,low_confidence_personal;balance_changed_corporate,False
portal2_props_underground_interactive_console_display01,Interactive Console Display,abandoned decayed threatening,,abandoned decayed threatening,engaging niche_depth,,engaging niche_depth,0.0000,0.5500,low_confidence_personal;balance_changed_corporate,False
portal2_props_underground_intercom_panel,Intercom Panel,abandoned comforting decayed mundane threatening,,abandoned comforting decayed mundane threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_life_preserver,Life Preserver,abandoned decayed threatening,,abandoned decayed threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_underground_paint_caution_sign,Paint Caution Sign,abandoned decayed mundane public threatening,,abandoned decayed mundane public threatening,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
portal2_props_urban_oil_drum001,Oil Drum001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_paper,Traincar Paper,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_paper_3,Traincar Paper 3,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_paper_4,Traincar Paper 4,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_paper_5,Traincar Paper 5,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
portal2_traincar_interior_traincar_paper_6,Traincar Paper 6,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
