id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
l4d2_props_mall_clothing_shirts02,Clothing Shirts02,low_confidence_personal,mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 24, ""dynamic_cap"": 246, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 492, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_mall_clothing_shirts03,Clothing Shirts03,low_confidence_personal,mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 24, ""dynamic_cap"": 246, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 492, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_mall_clothing_tshirts,Clothing Tshirts,low_confidence_personal,mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 24, ""dynamic_cap"": 247, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 493, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_mall_mall_bench,Mall Bench,low_confidence_personal,mundane public warm,conversion_ready marketable,0.4500,1.0000,"{""dynamic_floor"": 24, ""dynamic_cap"": 247, ""strength"": 0.02, ""natural_picked"": [""warm""], ""balanced_picked"": [""warm""], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 494, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_mall_mall_bench2,Mall Bench2,low_confidence_personal,mundane public warm,conversion_ready marketable,0.4500,1.0000,"{""dynamic_floor"": 24, ""dynamic_cap"": 247, ""strength"": 0.02, ""natural_picked"": [""warm""], ""balanced_picked"": [""warm""], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 494, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_misc_flour_sack_1,Flour Sack 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 248, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 495, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_lamp_1,Lamp 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 248, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 496, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_pan_1,Pan 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 248, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 496, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_pan_2,Pan 2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 249, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 497, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_pan_3,Pan 3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 249, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 497, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_pot_1,Pot 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 249, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 498, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_pot_2,Pot 2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 250, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 499, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_rolling_pin_1,Rolling Pin 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 250, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 499, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_misc_tea_pot_1,Tea Pot 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 24, ""dynamic_cap"": 250, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 49, ""dynamic_cap"": 500, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_office_computer_monitor_01,Computer Monitor 01,balance_changed_personal,bureaucratic institutional mundane nostalgic,discoverable marketable,0.5500,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 251, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 50, ""dynamic_cap"": 501, ""strength"": 0.02, ""natural_picked"": [""discoverable"", ""marketable""], ""balanced_picked"": [""discoverable"", ""marketable""], ""balance_changed_pick"": false}"
l4d2_props_office_file_cabinet_03,File Cabinet 03,balance_changed_personal,bureaucratic domestic institutional mundane,discoverable marketable,0.5500,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 251, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 50, ""dynamic_cap"": 501, ""strength"": 0.02, ""natural_picked"": [""discoverable"", ""marketable""], ""balanced_picked"": [""discoverable"", ""marketable""], ""balance_changed_pick"": false}"
l4d2_props_office_filecabinet01,Filecabinet01,balance_changed_personal,bureaucratic domestic institutional mundane,discoverable marketable,0.5500,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 251, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 50, ""dynamic_cap"": 502, ""strength"": 0.02, ""natural_picked"": [""discoverable"", ""marketable""], ""balanced_picked"": [""discoverable"", ""marketable""], ""balance_changed_pick"": false}"
l4d2_props_office_filecabinet01group,Filecabinet01Group,balance_changed_personal,bureaucratic domestic institutional mundane,discoverable marketable,0.5500,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 251, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 50, ""dynamic_cap"": 502, ""strength"": 0.02, ""natural_picked"": [""discoverable"", ""marketable""], ""balanced_picked"": [""discoverable"", ""marketable""], ""balance_changed_pick"": false}"
l4d2_props_office_vending_machine01,Vending Machine01,balance_changed_personal,bureaucratic institutional mundane public,discoverable marketable,0.5500,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 252, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""mundane"", ""bureaucratic""], ""balanced_picked"": [""bureaucratic"", ""institutional"", ""mundane""], ""balance_changed_pick"": true}","{""dynamic_floor"": 50, ""dynamic_cap"": 503, ""strength"": 0.02, ""natural_picked"": [""discoverable"", ""marketable""], ""balanced_picked"": [""discoverable"", ""marketable""], ""balance_changed_pick"": false}"
l4d2_props_plants_plantairport01,Plantairport01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 252, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 504, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_plants_plantairport01_dead,Plantairport01 Dead,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 252, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 504, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_plants_pottedplant_tall01,Pottedplant Tall01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 253, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 505, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_street_garbage_can,Garbage Can,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 253, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 506, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_street_garbage_can_static,Garbage Can Static,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 253, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 506, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_street_mail_dropbox,Mail Dropbox,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 254, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 507, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_street_manhole_cover,Manhole Cover,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 254, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 507, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_street_trashbin01,Trashbin01,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 25, ""dynamic_cap"": 254, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 508, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_terror_ammo_stack,Ammo Stack,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 255, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 509, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_trainstation_trashcan_indoor001b,Trashcan Indoor001B,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 255, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 509, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage1_floating,Luggage1 Floating,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 255, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 50, ""dynamic_cap"": 510, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage2,Luggage2,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 256, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 511, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage2_floating,Luggage2 Floating,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 256, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 511, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage3,Luggage3,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 256, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 512, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage3_floating,Luggage3 Floating,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 256, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 512, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_airport_luggage4,Luggage4,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 257, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 513, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_atm01,Atm,low_confidence_personal,institutional nostalgic personal public,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 257, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 514, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_caboose01_chair,Caboose01 Chair,low_confidence_personal,domestic mundane nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 257, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 514, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_coffeepot01,Coffeepot,low_confidence_personal,comforting mundane nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 258, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 515, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_firepit_campground_money,Firepit Campground Money,low_confidence_personal,nostalgic personal warm,broad_appeal,0.4500,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 258, ""strength"": 0.02, ""natural_picked"": [""warm""], ""balanced_picked"": [""warm""], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 516, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_hospital_exam_table,Exam Table,balance_changed_personal,abandoned clinical institutional mundane,niche_depth,0.5500,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 258, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""clinical""], ""balanced_picked"": [""clinical"", ""institutional""], ""balance_changed_pick"": true}","{""dynamic_floor"": 51, ""dynamic_cap"": 516, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_hospital_gurney,Gurney,balance_changed_personal,abandoned clinical institutional mundane,niche_depth,0.5500,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 259, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""clinical""], ""balanced_picked"": [""clinical"", ""institutional""], ""balance_changed_pick"": true}","{""dynamic_floor"": 51, ""dynamic_cap"": 517, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_hospital_iv_pole,Iv Pole,balance_changed_personal,abandoned clinical institutional mundane,niche_depth,0.5500,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 259, ""strength"": 0.02, ""natural_picked"": [""institutional"", ""clinical""], ""balanced_picked"": [""clinical"", ""institutional""], ""balance_changed_pick"": true}","{""dynamic_floor"": 51, ""dynamic_cap"": 517, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_luggagecart01,Luggagecart,low_confidence_personal,nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 259, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 518, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_mop01,Mop,low_confidence_personal,mundane nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 260, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 519, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_mopbucket01,Mopbucket,low_confidence_personal,mundane nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 260, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 519, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_spawn_apartment_lantern,Lantern,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 25, ""dynamic_cap"": 260, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 51, ""dynamic_cap"": 520, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_spawn_apartment_pillow01,Pillow01,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 261, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 521, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_spawn_apartment_survivalmanual01,Survivalmanual01,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 261, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 521, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_spawn_apartment_survivalmanual02,Survivalmanual02,low_confidence_personal,abandoned institutional mundane,niche_depth,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 261, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 522, ""strength"": 0.02, ""natural_picked"": [""niche_depth""], ""balanced_picked"": [""niche_depth""], ""balance_changed_pick"": false}"
l4d2_props_unique_wheelchair01,Wheelchair,low_confidence_personal,clinical domestic mundane nostalgic personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 261, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 522, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_unique_wooden_barricade_gascans,Wooden Barricade Gascans,low_confidence_personal,nostalgic personal warm,broad_appeal,0.4500,0.5500,"{""dynamic_floor"": 26, ""dynamic_cap"": 262, ""strength"": 0.02, ""natural_picked"": [""warm""], ""balanced_picked"": [""warm""], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 523, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
l4d2_props_urban_bench001,Bench001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 262, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 524, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_big_wheel001,Big Wheel001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 262, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 524, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_fire_hydrant001,Fire Hydrant001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 263, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 525, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_garbage_can002,Garbage Can002,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 263, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 526, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_gas_pump001,Gas Pump001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 263, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 526, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
l4d2_props_urban_hotel_chair001,Hotel Chair001,low_confidence_personal,abandoned mundane public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 26, ""dynamic_cap"": 264, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 52, ""dynamic_cap"": 527, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
