id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
tf2_props_badlands_barrel01,Barrel01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_badlands_barrel02,Barrel02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_badlands_barrel03,Barrel03,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_badlands_siloroom_light2_small,Siloroom Light2 Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_space_vent_64x16_03a,Vent 64X16 03A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_space_vent_64x16_03_dynamic,Vent 64X16 03 Dynamic,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_facemovie_wet_floor_sign_wet_floor_sign,Wet Floor Sign,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_facemovie_lamp001_lamp001,Lamp001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_shoreleave_shoreleave_window01,Shoreleave Window01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_woods_mushroom4_cluster,Mushroom4 Cluster,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_woods_mushroom5_cluster,Mushroom5 Cluster,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_woods_mushroom3,Mushroom3,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_woods_mushroom3_cluster,Mushroom3 Cluster,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_weapons_c_models_c_leather_watch_parts_c_leather_watch,C Leather Watch,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_weapons_c_models_c_pocket_watch_parts_c_pocket_watch,C Pocket Watch,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_shorelight_life_preserver_01,Life Preserver 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_onsen_onsen_towel,Onsen Towel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_onsen_onsen_towelstack,Onsen Towelstack,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_onsen_railing01_pole,Railing01 Pole,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_spillway_event_wine_keg_tap,Wine Keg Tap,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_spillway_event_sack_flat,Sack Flat,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_spillway_event_sack_stack,Sack Stack,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_pickup_australium,Pickup Australium,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_waffleceiling004,Waffleceiling004,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_waffleceiling002,Waffleceiling002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_waffleceiling003,Waffleceiling003,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_waffleceiling001,Waffleceiling001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_atom_smash_atomic_crowbar,Atomic Crowbar,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_shotgun_plaque,Shotgun Plaque,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_chair,Chair,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_bottle02a,Bottle02A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_beer_keg001,Applejack Beer Keg001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_distillery_barrel001,Applejack Distillery Barrel001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_knife,Knife,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_farmer_portrait,Farmer Portrait,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_plate,Plate,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_shotgun,Shotgun,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_rockingchair,Rockingchair,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_fork,Fork,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_wood_fence001c_white,Wood Fence001C White,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_chicken,Applejack Chicken,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_tree_skycard_1,Applejack Tree Skycard 1,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_tree_skycard_0,Applejack Tree Skycard 0,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_pile_flat,Applejack Pile Flat,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_applejack_crate,Applejack Crate,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_wood_fence001b_white,Wood Fence001B White,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_bottle01a,Bottle01A,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_bottle02,Bottle02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_bottle01,Bottle01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_applejack_cow_painting,Cow Painting,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_2pipe_straight_64,2Pipe Straight 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_3pipe_straight_64,3Pipe Straight 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_2pipe_turn_90,2Pipe Turn 90,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_cap_point_arrow_small,Cap Point Arrow Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_3pipe_turn_90,3Pipe Turn 90,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_construction_light,Construction Light,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_satellite_antenna01,Satellite Antenna01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_2pipe_turn_in,2Pipe Turn In,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_barrel_crate_half,Barrel Crate Half,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_road_bumper01,Road Bumper01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_2pipe_jog_64,2Pipe Jog 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_water_barrel,Water Barrel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_3pipe_turn_in,3Pipe Turn In,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_hydro_3pipe_jog_64,3Pipe Jog 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_models_pipe_orange_c,Pipe Orange,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_models_krampus_coal,Krampus Coal,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_pyro_present,Pyro Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_medic_present,Medic Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_engi_present,Engi Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_soldier_present,Soldier Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_normal,Present Normal,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_spy_present,Spy Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_small,Present Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_scout_present,Scout Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_circular_tall,Present Circular Tall,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_tall,Present Tall,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_long,Present Long,mundane personal,,mundane personal,broad_appeal retention_friendly,broad_appeal retention_friendly,0.0000,0.5500
tf2_props_cutter_sniper_present,Sniper Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_demo_present,Demo Present,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_wreath_bell_ribbon,Wreath Bell Ribbon,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_circular_norm,Present Circular Norm,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cutter_present_circular_small,Present Circular Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_head001,Pirate Head001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_lanternspire001,Lanternspire001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_banana_crate_pirate_001,Banana Crate Pirate 001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_bone001,Pirate Bone001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_torso001,Pirate Torso001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_pelvis001,Pirate Pelvis001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_leg001,Pirate Leg001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_chain_001_loop02,Chain 001 Loop02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_cove_pirate_arm001,Pirate Arm001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_favela_mesabar,Mesabar,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_favela_beerbotle_01,Beerbotle 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_favela_cadeirabar,Cadeirabar,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_cargocrate03,Cargocrate03,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_flat,Coral Flat,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_cargocrate02,Cargocrate02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_cargocrate01,Cargocrate01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_pink_2,Coral Pink 2,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_pink_1,Coral Pink 1,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_scuba_mask_round_still,Scuba Mask Round Still,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_orange,Coral Orange,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_tube,Coral Tube,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_brain_1,Coral Brain 1,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_scuba_mask_round_hanging,Scuba Mask Round Hanging,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_coral_red,Coral Red,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_swordfish,Swordfish,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_fish_spotted_seatrout,Fish Spotted Seatrout,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_fish_yellowtail_snapper,Fish Yellowtail Snapper,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_seagull_silent,Seagull Silent,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_seagull,Seagull,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_sea_life_fish_group,Fish Group,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_oxygen_tank_oxygen_tank_small_posed,Oxygen Tank Small Posed,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_oxygen_tank_oxygen_tank_holder,Oxygen Tank Holder,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_oxygen_tank_oxygen_tank,Oxygen Tank,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_divinghelmets_divinghelmet2,Divinghelmet2,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_offshore_project_divinghelmets_divinghelmet,Divinghelmet,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_spikes64_01,Spikes64 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_spikes64_02,Spikes64 02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_cliff_wall_06_quarter,Cliff Wall 06 Quarter,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_urban_hand_sign_xsmall,Urban Hand Sign Xsmall,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_tire001_large,Tire001 Large,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_cliff_wall_08_quarter,Cliff Wall 08 Quarter,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_urban_hand_sign_small,Urban Hand Sign Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_shavingcan01,Shavingcan01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_aviary_midbit,Aviary Midbit,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_spawntruck_wheel,Spawntruck Wheel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_cliff_wall_09b,Cliff Wall 09B,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_cliff_wall_09c,Cliff Wall 09C,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_enclosure_cliff_wall_07_quarter,Cliff Wall 07 Quarter,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_toxic_skeleton_sniper_forcegreen,Skeleton Sniper Forcegreen,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_standin_event_explosivepenguin,Explosivepenguin,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_viaduct_event_stone_button_trap,Stone Button Trap,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_01_32,Railing 01 32,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_01_angled_64,Railing 01 Angled 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_02_64,Railing 02 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_02a_64,Railing 02A 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_pole_01,Railing Pole 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_01a_64,Railing 01A 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_01_64,Railing 01 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_venice_railing_01_angled_32,Railing 01 Angled 32,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_scaffold_scaffold_connector,Scaffold Connector,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oil_oil_mug_square,Oil Mug Square,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_oil_rig_door,Rig Door,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_snowycoast_support_detailing_metal_bolt,Metal Bolt,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_snowycoast_support_detailing_metal_bracket_b,Metal Bracket,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_casino_dice,Dice,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_casino_poker_chips_004,Poker Chips 004,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_casino_poker_chips_001,Poker Chips 001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_casino_poker_chips_002,Poker Chips 002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_harvest_pumpkin_pumpkin_small,Pumpkin Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_harvest_pumpkin_pumpkin_big,Pumpkin Big,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_void_ballonicorn_pop,Ballonicorn Pop,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_void_scoop_sprinkles,Scoop Sprinkles,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_void_cone_empty,Cone Empty,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_sharkbay_butcher_props_butcher_hook,Butcher Hook,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_cart_base_separate,Cart Base Separate,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail_thick_end,Handrail Thick End,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_pulley_block001,Pulley Block001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail_thick_32,Handrail Thick 32,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail_stairs32_end,Handrail Stairs32 End,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_beer_keg001,Beer Keg001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail28,Handrail28,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail32,Handrail32,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_distillery_barrel001,Distillery Barrel001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_cart_bomb_separate,Cart Bomb Separate,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_train_sign002,Train Sign002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_train_signal002,Train Signal002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_handrail_thick_64,Handrail Thick 64,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_trainyard_train_signal004,Train Signal004,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_squirrel_cutout001,Squirrel Cutout001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_bunny_cutout001,Bunny Cutout001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_pot01,Pot01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_mann2600_console,Mann2600 Console,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_fennec_cutout001,Fennec Cutout001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_raccoon_cutout001,Raccoon Cutout001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_lacry_cat_cutout001,Cat Cutout001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_tump_thief_pumpkin_x20,Thief Pumpkin X20,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_polar_gift_02_small,Gift 02 Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_polar_gift_01_large,Gift 01 Large,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_polar_ornament_large,Ornament Large,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_polar_gift_02,Gift 02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_polar_gift_01,Gift 01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_mhanko_shovel,Mhanko Shovel,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_spinning_sign,Spinning Sign,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_urban_skyboard001,Urban Skyboard001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_urban_crate002,Urban Crate002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_city_siren,City Siren,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_mhanko_shovel_stand,Mhanko Shovel Stand,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_wheelbarrow01,Wheelbarrow01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_factory_light,Factory Light,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_road_bumper01,Road Bumper01,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_mhanko_shovel_table,Mhanko Shovel Table,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_urban_watertower03_sky,Urban Watertower03 Sky,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_mhanko_shovel_tag,Mhanko Shovel Tag,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_urban_watertower02_sky,Urban Watertower02 Sky,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_urban_urban_chair,Urban Chair,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_altitude_mechanism_wheels03,Mechanism Wheels03,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_rock_worn_cluster001,Rock Worn Cluster001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_rock_worn_cluster002,Rock Worn Cluster002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_rock_worn001,Rock Worn001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_ice_sheet_005,Ice Sheet 005,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_ice_sheet_005_small,Ice Sheet 005 Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_nature_ice_sheet_004_small,Ice Sheet 004 Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_pl_citadel_stone_wall_detail01_1,Stone Wall Detail01 1,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_pl_citadel_stone_wall_detail01_0,Stone Wall Detail01 0,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_pl_citadel_buttress_trim02,Buttress Trim02,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_handrail_small,Handrail Small,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_ingot001_grouped001,Ingot001 Grouped001,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_ingot001_grouped002,Ingot001 Grouped002,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_sack_flat_grouped,Sack Flat Grouped,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_rocket_clamp_hinge_smaller,Rocket Clamp Hinge Smaller,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_propper_demolition_props_miningcrate001_cluster,Miningcrate001 Cluster,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
tf2_props_rotunda_tank_engine_wreck_axle,Tank Engine Wreck Axle,mundane personal,,mundane personal,broad_appeal,broad_appeal,0.0000,0.5500
